PlatformCode,ActiveName,ActiveCode,WebActiveCode
IFEU,G02-Short German Bond Future (Schatz),G02,IFLL|G02
IFEU,G05-Medium German Bond Future (Bobl),G05,IFLL|G05
IFEU,G10-Long German Bond Future (Bund),G10,IFLL|G10
IFEU,G30-Ultra Long German Bond Future (Buxl),G30,IFLL|G30
IFEU,GAD-Gas Natural SDG SA (Flex Future Cash),GAD,IFLO|GAD
IFEU,GB3-30Yr Sterling Swapnote,GB3,IFLL|GB3
IFEU,GBO-5Yr Sterling Swapnote,GBO,IFLL|GBO
IFEU,GBP-10Yr Sterling Swapnote,GBP,IFLL|GBP
IFEU,GBW-2Yr Sterling Swapnote,GBW,IFLL|GBW
IFEU,GCF-globalCOAL RB Coal Future,GCF,IFEU|GCF
IFEU,GCG-Glencore plc (Flex Future Cash),GCG,IFLO|GCG
IFEU,GDS-Engie (Std Future Cash),GDS,IFLO|GDS
IFEU,GEF-Gecina SA (Flex Future Cash),GEF,IFLO|GEF
IFEU,GEN-Assicurazioni Generali SpA (Std Future Cash),GEN,IFLO|GEN
IFEU,GJQ-Gjensidige Forsikring ASA (Flex Future Cash),GJQ,IFLO|GJQ
IFEU,GNW-Greene King (Flex Future Cash),GNW,IFLO|GNW
IFEU,GSY-GlaxoSmithKline plc (Flex Future Cash),GSY,IFLO|GSY
IFEU,GWE-UK Natural Gas Future (EUR/MWh),GWE,IFEU|GWE
IFEU,H-Medium Gilt Future,H,IFLL|H
IFEU,HCD-HeidelbergCement AG (Flex Future Cash),HCD,IFLO|HCD
IFEU,HEI-Heineken NV (Std Future Cash),HEI,IFLO|HEI
IFEU,HMY-Hennes & Mauritz AB ser. B (Flex Future Cash),HMY,IFLO|HMY
IFEU,HOD-Hera SpA (Flex Future Cash),HOD,IFLO|HOD
IFEU,HSY-HSBC Holdings plc (Flex Future Cash),HSY,IFLO|HSY
IFEU,HUF-Hugo Boss AG (Flex Future Cash),HUF,IFLO|HUF
IFEU,I-Three Month Euro (Euribor) Future,I,IFLL|I
IFEU,I02-Short Italian Bond (BTP) Future,I02,IFLL|I02
IFEU,I05-Medium Itailian Bond (BTP) Future,I05,IFLL|I05
IFEU,I10-Long Italian Bond (BTP) Future,I10,IFLL|I10
IFEU,IBE-Iberdrola SA (Std Future Cash),IBE,IFLO|IBE
IFEU,ICT-Intermediate Capital Group (Flex Future Cash),ICT,IFLO|ICT
IFEU,ILB-Illinois Basin Future,ILB,IFEU|ILB
IFEU,INB-Anheuser-Busch InBev NV (Std Future Cash),INB,IFLO|INB
IFEU,ING-ING Groep NV (Std Future Cash),ING,IFLO|ING
IFEU,ITP-Italgas SpA (Std Future Cash),ITP,IFLO|ITP
IFEU,JFY-Colruyt SA (Flex Future Cash),JFY,IFLO|JFY
IFEU,JQY-Enagas (Flex Future Cash),JQY,IFLO|JQY
IFEU,KFY-Antofagasta plc (Flex Future Cash),KFY,IFLO|KFY
IFEU,KGY-Kingfisher plc (Flex Future Cash),KGY,IFLO|KGY
IFEU,KMD-Komercni Banka AS (Flex Future Cash),KMD,IFLO|KMD
IFEU,"KPN-KPN NV, Koninklijke (Std Future Cash)",KPN,IFLO|KPN
IFEU,L-Three Month Sterling Future,L,IFLL|L
IFEU,LAF-LafargeHolcim Ltd (Std Future Cash),LAF,IFLO|LAF
IFEU,LGG-Legrand SA (Std Future Cash),LGG,IFLO|LGG
IFEU,LGY-Legal & General Group plc (Flex Future Cash),LGY,IFLO|LGY
IFEU,LLY-Lloyds Banking Group plc (Flex Future Cash),LLY,IFLO|LLY
IFEU,LRL-L'Oreal SA (Std Future Cash),LRL,IFLO|LRL
IFEU,M-UK Natural Gas NBP Future,M,IFEU|M
IFEU,MAK-MSCI AC Asia Pacific Ex Japan Index Future,MAK,IFLL|MAK
IFEU,MB-Mediobanca SpA (Std Future Cash),MB,IFLO|MB
IFEU,MCA-MSCI AC Far East ex Japan Index Future,MCA,IFLL|MCA
IFEU,MCB-MSCI EM Asia Index Future,MCB,IFLL|MCB
IFEU,MCC-MSCI BRIC Index Future,MCC,IFLL|MCC
IFEU,MCF-MSCI EM Lat Am Index Future,MCF,IFLL|MCF
IFEU,MCG-MSCI Brazil Index Future,MCG,IFLL|MCG
IFEU,MCH-MSCI Mexico Index Future,MCH,IFLL|MCH
IFEU,MCI-MSCI EAFE Index Future,MCI,IFLL|MCI
IFEU,MCJ-MSCI Europe Index Future,MCJ,IFLL|MCJ
IFEU,MCK-MSCI KOKUSAI Net TR USD Index Future,MCK,IFLL|MCK
IFEU,MCM-MSCI Hong Kong Index Future,MCM,IFLL|MCM
IFEU,MCN-MSCI World Index Future,MCN,IFLL|MCN
IFEU,MCO-MSCI Japan Index Future,MCO,IFLL|MCO
IFEU,MCQ-MSCI Emerging Markets (EM) Index Future,MCQ,IFLL|MCQ
IFEU,MCR-MSCI All Countries Asia Ex Japan Index Future,MCR,IFLL|MCR
IFEU,MCU-MSCI USA Net TR EUR Index Future,MCU,IFLL|MCU
IFEU,MCV-MSCI USA Index Future,MCV,IFLL|MCV
IFEU,MCZ-MSCI EM EMEA Index Future,MCZ,IFLL|MCZ
IFEU,MDA-MSCI Canada Index Future,MDA,IFLL|MDA
IFEU,MDB-MSCI Canada Net TR EUR Index Future,MDB,IFLL|MDB
IFEU,ME0-MSCI Europe Consumer Disc NTR EUR Index Future,ME0,IFLL|ME0
IFEU,ME1-MSCI Europe Consumer Staples NTR EUR Index Future,ME1,IFLL|ME1
IFEU,ME2-MSCI Europe Energy NTR EUR Index Future,ME2,IFLL|ME2
IFEU,ME3-MSCI Europe Financials NTR EUR Index Future,ME3,IFLL|ME3
IFEU,ME4-MSCI Europe Health Care NTR EUR Index Future,ME4,IFLL|ME4
IFEU,ME5-MSCI Europe Industrials NTR EUR Index Future,ME5,IFLL|ME5
IFEU,ME6-MSCI Europe IT NTR EUR Index Future,ME6,IFLL|ME6
IFEU,ME7-MSCI Europe Materials NTR EUR Index Future,ME7,IFLL|ME7
IFEU,ME8-MSCI Europe Tele Services NTR EUR Index Future,ME8,IFLL|ME8
IFEU,ME9-MSCI Europe Utilities NTR EUR Index Future,ME9,IFLL|ME9
IFEU,MEC-Argus Sour Crude Index Differential Future,MEC,IFEU|MEC
IFEU,MF0-MSCI Europe Real Estate NTR Index Future,MF0,IFLL|MF0
IFEU,MFR-MSCI France Net Total Return EUR Index Future,MFR,IFLL|MFR
IFEU,MHE-MSCI EMU 100% HEDGED TO USD INDEX FUTURE,MHE,IFLL|MHE
IFEU,MHI-MSCI Japan 100% Hedged to EUR Index Future,MHI,IFLL|MHI
IFEU,MHN-MSCI World 100% Hedged to EUR Index Future,MHN,IFLL|MHN
IFEU,MID-Middle Eastern Crude Future,MID,IFEU|MID
IFEU,MII-MSCI India Index Future,MII,IFLL|MII
IFEU,MIY-Morrison (WM) Supermarkets plc (Flex Future Cash),MIY,IFLO|MIY
IFEU,MKE-MSCI Europe Ex UK Index Future,MKE,IFLL|MKE
IFEU,MKI-MSCI KOKUSAI Net Total Return Index Future (JPY),MKI,IFLL|MKI
IFEU,MKO-MSCI KOKUSAI Gross TR USD Index Future,MKO,IFLL|MKO
IFEU,MLW-MSCI World Net TR EUR Index Future,MLW,IFLL|MLW
IFEU,MLY-Michelin (Flex Future Cash),MLY,IFLO|MLY
IFEU,MNO-Mondadori (Arnoldo) Editore SpA (Std Future Cash),MNO,IFLO|MNO
IFEU,MOY-Metso (Flex Future Cash),MOY,IFLO|MOY
IFEU,MPE-MSCI Europe Net TR EUR Index Future,MPE,IFLL|MPE
IFEU,MPJ-MSCI Pacific ex Japan Index Future,MPJ,IFLL|MPJ
IFEU,MSA-MSCI South Africa Net TR USD Index Future,MSA,IFLL|MSA
IFEU,MSB-MSCI EMU NTR EUR Index Future,MSB,IFLL|MSB
IFEU,MSCI Taiwan NTR USD Index Future,MST,IFLL|MST
IFEU,MSE-MSCI South Africa Net TR EUR Index Future,MSE,IFLL|MSE
IFEU,MSH-MSCI Switzerland NTR in CHF Index Future,MSH,IFLL|MSH
IFEU,MSI-Mediaset SpA (Std Future Cash),MSI,IFLO|MSI
IFEU,MSM-MSCI Emerging Markets Net TR EUR Index Future,MSM,IFLL|MSM
IFEU,MSR-MSCI Switzerland NTR EUR Index Future,MSR,IFLL|MSR
IFEU,MSZ-MSCI Europe ex Switzerland NTR EUR Index Future,MSZ,IFLL|MSZ
IFEU,MUN-MSCI UK NTR EUR Index Future,MUN,IFLL|MUN
IFEU,MVE-MSCI Europe Min Volatility NTR EUR Index Future,MVE,IFLL|MVE
IFEU,MVM-MSCI Emerging Markets Min Volatility NTR USD Index Future,MVM,IFLL|MVM
IFEU,MVW-MSCI World Minimum Volatility NTR USD Index Future,MVW,IFLL|MVW
IFEU,MWB-MSCI World Consumer Staples Net TR USD Index Future,MWB,IFLL|MWB
IFEU,MWE-MSCI World Energy Net TR USD Index Future,MWE,IFLL|MWE
IFEU,MWG-MSCI World Consumer Discretionary Net TR USD Index Future,MWG,IFLL|MWG
IFEU,MWI-MSCI World Industrials Net TR USD Index Future,MWI,IFLL|MWI
IFEU,MWL-MSCI ACWI ex Europe NTR EUR Index Future,MWL,IFLL|MWL
IFEU,MWM-MSCI World Materials Net TR USD Index Future,MWM,IFLL|MWM
IFEU,MWN-MSCI World Financials Net TR USD Index Future,MWN,IFLL|MWN
IFEU,MWO-MSCI World Health Care Net TR USD Index Future,MWO,IFLL|MWO
IFEU,MWS-MSCI World Real Estate NTR Index Future,MWS,IFLL|MWS
IFEU,MWT-MSCI World Telecom Services Net TR USD Index Future,MWT,IFLL|MWT
IFEU,MWV-MSCI World IT Net TR USD Index Future,MWV,IFLL|MWV
IFEU,MWW-MSCI World Utilities Net TR USD Index Future,MWW,IFLL|MWW
IFEU,MZA-MSCI ACWI ex Australia Future,MZA,IFLL|MZA
IFEU,MZF-Prysmian SpA (Flex Future Cash),MZF,IFLO|MZF
IFEU,N-New York Harbor Unleaded Gasoline Future,N,IFEU|N
IFEU,NAY-Novartis AG (Flex Future Cash),NAY,IFLO|NAY
IFEU,NBD-UK Natural Gas Daily Future,NBD,IFEU|NBD
IFEU,NC1-globalCOAL Newcastle Early (122 days) Single Expiry Future,NC1,IFEU|NC1
IFEU,NC2-globalCOAL Newcastle Early (214 days) Single Expiry Future,NC2,IFEU|NC2
IFEU,NC3-globalCOAL Newcastle Early (305 days) Single Expiry Future,NC3,IFEU|NC3
IFEU,NCC-gcNewcastle Coal Calendar One Time Future,NCC,IFEU|NCC
IFEU,NCD-Neopost SA (Flex Future Cash),NCD,IFLO|NCD
IFEU,NCF-gcNewcastle Coal Future,NCF,IFEU|NCF
IFEU,NCQ-gcNewcastle Coal Quarter One Time Future,NCQ,IFEU|NCQ
IFEU,NDG-ICE Futures UK Natural Gas Daily Financial Future,NDG,IFEU|NDG
IFEU,NDY-Nordea Bank AB (Flex Future Cash),NDY,IFLO|NDY
IFEU,NEY-Nestle SA (Flex Future Cash),NEY,IFLO|NEY
IFEU,NGY-National Grid plc (Flex Future Cash),NGY,IFLO|NGY
IFEU,NHY-Norsk Hydro ASA (Flex Future Cash),NHY,IFLO|NHY
IFEU,NKY-Nokian Renkaat OYJ (Flex Future Cash),NKY,IFLO|NKY
IFEU,NOK-Nokia OYJ (Std Future Cash),NOK,IFLO|NOK
IFEU,NTD-Neste OYJ (Flex Future Cash),NTD,IFLO|NTD
IFEU,NVH-Novatek (OAO) GDR (Flex Future Dlv),NVH,IFLO|NVH
IFEU,NXY-Next plc (Flex Future Cash),NXY,IFLO|NXY
IFEU,O-5Yr Euro Swapnote Future,O,IFLL|O
IFEU,O-New York Harbor Heating Oil Future,O,IFEU|O
IFEU,OCY-Mapfre SA (Flex Future Cash),OCY,IFLO|OCY
IFEU,OMV-OMV AG (Std Future Cash),OMV,IFLO|OMV
IFEU,OSY-Atresmedia Corporacion de Medios de Comunicacion SA (Flex Future Cash),OSY,IFLO|OSY
IFEU,P-10Yr Euro Swapnote Future,P,IFLL|P
IFEU,PBG-Eris GBP LIBOR 2YR Calendar 6M Interest Rate Future  (0.50%),PBG,IFLL|PBG
IFEU,PBH-PBH-Eris GBP LIBOR 2YR Calendar 6M Interest Rate Future (0.75%),PBH,IFLL|PBH
IFEU,PBI-PBI-Eris GBP LIBOR 2YR Calendar 6M Interest Rate Future (1.00%),PBI,IFLL|PBI
IFEU,PBJ-PBJ-Eris GBP LIBOR 2YR Calendar 6M Interest Rate Future (1.25%),PBJ,IFLL|PBJ
IFEU,PCG-Eris GBP LIBOR 3YR Calendar 6M Interest Rate Future  (0.50%),PCG,IFLL|PCG
IFEU,PCH-PCH-Eris GBP LIBOR 3YR Calendar 6M Interest Rate Future (0.75%),PCH,IFLL|PCH
IFEU,PCI-PCI-Eris GBP LIBOR 3YR Calendar 6M Interest Rate Future (1.00%),PCI,IFLL|PCI
IFEU,PCJ-PCJ-Eris GBP LIBOR 3YR Calendar 6M  Interest Rate Future (1.25%),PCJ,IFLL|PCJ
IFEU,PCK-PCK-Eris GBP LIBOR 3YR Calendar 6M Interest Rate Future (1.50%),PCK,IFLL|PCK
IFEU,PEG-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future  (0.50%),PEG,IFLL|PEG
IFEU,PEI-PEI-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future (1.00%),PEI,IFLL|PEI
IFEU,PEJ-PEJ-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future (1.25%),PEJ,IFLL|PEJ
IFEU,PEK-PEK-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future (1.50%),PEK,IFLL|PEK
IFEU,PEL-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future  (1.75%),PEL,IFLL|PEL
IFEU,PEM-PEM-Eris GBP LIBOR 5YR Calendar 6M Interest Rate Future (2.00%),PEM,IFLL|PEM
IFEU,PGH-Eris GBP LIBOR 7YR Calendar 6M Interest Rate Future  (0.75%),PGH,IFLL|PGH
IFEU,PGJ-PGJ-Eris GBP LIBOR 7YR Calendar 6M Interest Rate Future (1.25%),PGJ,IFLL|PGJ
IFEU,PGK-PGK-Eris GBP LIBOR 7YR Calendar 6M Interest Rate Future (1.50%),PGK,IFLL|PGK
IFEU,PGL-Eris GBP LIBOR 7YR Calendar 6M Interest Rate Future  (1.75%),PGL,IFLL|PGL
IFEU,PGM-PGM-Eris GBP LIBOR 7YR Calendar 6M Interest Rate Future (2.00%),PGM,IFLL|PGM
IFEU,"PHI-Philips NV, Kon. (Std Future Cash)",PHI,IFLO|PHI
IFEU,PJ-Eris GBP LIBOR Synthetic 10Y Calendar 6M Interest Rate Future,PJ,IFLL|PJ
IFEU,PJH-Eris GBP LIBOR 10YR Calendar 6M Interest Rate Future  (0.75%),PJH,IFLL|PJH
IFEU,PJJ-Eris GBP LIBOR 10YR Calendar 6M Interest Rate Future  (1.25%),PJJ,IFLL|PJJ
IFEU,PJK-PJK-Eris GBP LIBOR 10YR Calendar 6M Interest Rate Future (1.50%),PJK,IFLL|PJK
IFEU,PJM-PJM-Eris GBP LIBOR 10YR Calendar 6M Interest Rate Future (2.00%),PJM,IFLL|PJM
IFEU,PKY-GAM Holding Ltd (Flex Future Cash),PKY,IFLO|PKY
IFEU,PNI-Eris GBP LIBOR 30YR Calendar 6M Interest Rate Future  (1.00%),PNI,IFLL|PNI
IFEU,PNK-Eris GBP LIBOR 30YR Calendar 6M Interest Rate Future  (1.50%),PNK,IFLL|PNK
IFEU,PNL-Eris GBP LIBOR 30YR Calendar 6M Interest Rate Future  (1.75%),PNL,IFLL|PNL
IFEU,PNM-Eris GBP LIBOR 30YR Calendar 6M Interest Rate Future  (2.00%),PNM,IFLL|PNM
IFEU,PNN-Eris GBP LIBOR 30YR Calendar 6M Interest Rate Future  (2.25%),PNN,IFLL|PNN
IFEU,PTN-PostNL N.V (Std Future Cash),PTN,IFLO|PTN
IFEU,PUY-Publicis Groupe (Flex Future Cash),PUY,IFLO|PUY
IFEU,PY-Eris GBP LIBOR Synthetic 10Y Calendar 3M Interest Rate Future,PY,IFLL|PY
IFEU,QJ-Eris Euribor Synthetic 10Y IMM 6M Interest Rate Future,QJ,IFLL|QJ
IFEU,QSY-Skandinaviska Ensk Bk ser. A (Flex Future Cash),QSY,IFLO|QSY
IFEU,QVY-Adecco Group AG (Flex Future Cash),QVY,IFLO|QVY
IFEU,QY-Eris Euribor Synthetic 10Y IMM 3M Interest Rate Future,QY,IFLL|QY
IFEU,R-Long Gilt Future,R,IFLL|R
IFEU,RB5-Reckitt Benckiser Group Plc (Flex Future Cash),RB5,IFLO|RB5
IFEU,RBE-RBE-Eris Euribor 2YR Calendar 6M Interest Rate Future (0.00%),RBE,IFLL|RBE
IFEU,RBF-RBF-Eris Euribor 2YR Calendar 6M Interest Rate Future (0.25%),RBF,IFLL|RBF
IFEU,RBY-Royal Bank of Scotland Group plc (Flex Future Cash),RBY,IFLO|RBY
IFEU,RC-Robusta Coffee Future,RC,IFLX|RC
IFEU,RCE-RCE-Eris Euribor 3YR Calendar 6M Interest Rate Future (0.00%),RCE,IFLL|RCE
IFEU,RCF-RCF-Eris Euribor 3YR Calendar 6M Interest Rate Future (0.25%),RCF,IFLL|RCF
IFEU,RD-Royal Dutch Shell plc A Euro (Std Future Cash),RD,IFLO|RD
IFEU,REA-Renault SA (Std Future Cash),REA,IFLO|REA
IFEU,REE-REE-Eris Euribor 5YR Calendar 6M Interest Rate Future (0.00%),REE,IFLL|REE
IFEU,REF-REF-Eris Euribor 5YR Calendar 6M Interest Rate Future (0.25%),REF,IFLL|REF
IFEU,REG-REG-Eris Euribor 5YR Calendar 6M Interest Rate Future (0.50%),REG,IFLL|REG
IFEU,REN-Relx NV (Std Future Cash),REN,IFLO|REN
IFEU,RGE-Eris Euribor 7YR Calendar 6M Interest Rate Future  (0.00%),RGE,IFLL|RGE
IFEU,RGF-RGF-Eris Euribor 7YR Calendar 6M Interest Rate Future (0.25%),RGF,IFLL|RGF
IFEU,RGG-RGG-Eris Euribor 7YR Calendar 6M Interest Rate Future (0.50%),RGG,IFLL|RGG
IFEU,RGH-RGH-Eris Euribor 7YR Calendar 6M Interest Rate Future (0.75%),RGH,IFLL|RGH
IFEU,RIY-Rio Tinto plc (Flex Future Cash),RIY,IFLO|RIY
IFEU,RJ-Eris Euribor Synthetic 10Y Calendar 6M Interest Rate Future,RJ,IFLL|RJ
IFEU,RJG-RJG-Eris Euribor 10YR Calendar 6M Interest Rate Future (0.50%),RJG,IFLL|RJG
IFEU,RJH-RJH-Eris Euribor 10YR Calendar 6M Interest Rate Future (0.75%),RJH,IFLL|RJH
IFEU,RJI-RJI-Eris Euribor 10YR Calendar 6M Interest Rate Future (1.00%),RJI,IFLL|RJI
IFEU,RJJ-RJJ-Eris Euribor 10YR Calendar 6M Interest Rate Future (1.25%),RJJ,IFLL|RJJ
IFEU,RMO-Rightmove Plc (Flex Future Cash),RMO,IFLO|RMO
IFEU,RNH-Eris Euribor 30YR Calendar 6M Interest Rate Future  (0.75%),RNH,IFLL|RNH
IFEU,RNJ-Eris Euribor 30YR Calendar 6M Interest Rate Future  (1.25%),RNJ,IFLL|RNJ
IFEU,RNK-Eris Euribor 30YR Calendar 6M Interest Rate Future  (1.50%),RNK,IFLL|RNK
IFEU,RNY-Renault SA (Flex Future Cash),RNY,IFLO|RNY
IFEU,ROY-Roche Holding AG (Flex Future Cash),ROY,IFLO|ROY
IFEU,RPM-GCF Repo Mortgage Backed Securities Index Futures,RPM,IFLL|RPM
IFEU,RPT-GCF Repo US Treasury Index Futures,RPT,IFLL|RPT
IFEU,RTD-Randstad Holding NV (Std Future Cash),RTD,IFLO|RTD
IFEU,RWE-RWE AG (Std Future Cash),RWE,IFLO|RWE
IFEU,RZ-Eris Euribor Synthetic 10Y Calendar 3M Interest Rate Future,RZ,IFLL|RZ
IFEU,S-Three Month Euroswiss Future,S,IFLL|S
IFEU,S02-Short Spanish Bond Future,S02,IFLL|S02
IFEU,S05-Medium Spanish Bond Future,S05,IFLL|S05
IFEU,S10-Long Spanish Bond Future,S10,IFLL|S10
IFEU,SAY-Sainsbury (J) Plc (Flex Future Cash),SAY,IFLO|SAY
IFEU,SCH-Banco Santander SA (Std Future Cash),SCH,IFLO|SCH
IFEU,SCY-Standard Chartered plc (Flex Future Cash),SCY,IFLO|SCY
IFEU,SDV-Schroders Plc (Flex Future Cash),SDV,IFLO|SDV
IFEU,SEY-Natixis (Flex Future Cash),SEY,IFLO|SEY
IFEU,SGB-Cie de Saint-Gobain (Std Future Cash),SGB,IFLO|SGB
IFEU,SIM-Siemens AG (Std Future Cash),SIM,IFLO|SIM
IFEU,SJY-Banco Santander SA (Flex Future Cash),SJY,IFLO|SJY
IFEU,SNE-Schneider Electric SA (Std Future Cash),SNE,IFLO|SNE
IFEU,SNT-Snam SpA (Std Future Cash),SNT,IFLO|SNT
IFEU,SNV-Sanofi (Std Future Cash),SNV,IFLO|SNV
IFEU,SOE-Societe Generale (Std Future Cash),SOE,IFLO|SOE
IFEU,SOY-Solvay SA (Flex Future Cash),SOY,IFLO|SOY
IFEU,SPM-Saipem SpA (Std Future Cash),SPM,IFLO|SPM
IFEU,STM-STMicroelectronics NV (IT) (Std Future Cash),STM,IFLO|STM
IFEU,SUB-FOB Indonesia Sub-Bituminous Coal Future,SUB,IFEU|SUB
IFEU,SWY-Swisscom AG (Flex Future Cash),SWY,IFLO|SWY
IFEU,T-UK Feed Wheat Future,T,IFLX|T
IFEU,T-West Texas Intermediate Light Sweet Crude Future,T,IFEU|T
IFEU,TCY-Tesco plc (Flex Future Cash),TCY,IFLO|TCY
IFEU,TEF-Telefonica SA (Std Future Cash),TEF,IFLO|TEF
IFEU,TI-Telecom Italia SpA (Std Future Cash),TI,IFLO|TI
IFEU,TIR-Telecom Italia SpA (Savings) (Std Future Cash),TIR,IFLO|TIR
IFEU,TOA-Total SA (Std Future Cash),TOA,IFLO|TOA
IFEU,TPS-Travis Perkins Plc (Flex Future Cash),TPS,IFLO|TPS
IFEU,TQY-Telenor ASA (Flex Future Cash),TQY,IFLO|TQY
IFEU,TRN-Terna SpA (Std Future Cash),TRN,IFLO|TRN
IFEU,TTH-Amazon.Com Inc (Flex Future Dlv),TTH,IFLO|TTH
IFEU,TVY-Banco de Sabadell SA (Flex Future Cash),TVY,IFLO|TVY
IFEU,TWS-2Yr Euro Swapnote Future,TWS,IFLL|TWS
IFEU,TZZ-Total SA (Flex Future Dlv),TZZ,IFLO|TZZ
IFEU,U-Ultra Long Gilt Future,U,IFLL|U
IFEU,UBL-UK Power Baseload Future (Gregorian),UBL,IFEU|UBL
IFEU,UC-Unicredit SpA (Std Future Cash),UC,IFLO|UC
IFEU,UCP-Powder River Basin Coal Future,UCP,IFEU|UCP
IFEU,UCX-CSX Coal Future,UCX,IFEU|UCX
IFEU,UEW-FTSE 100 Equally Weighted TR Index Future (GBP),UEW,IFLL|UEW
IFEU,UFY-Unibail-Rodamco SE (Flex Future Cash),UFY,IFLO|UFY
IFEU,UMZ-Umicore (Flex Future Dlv),UMZ,IFLO|UMZ
IFEU,UNA-Unilever NV (Std Future Cash),UNA,IFLO|UNA
IFEU,UPL-UK Power Peakload Future (Gregorian),UPL,IFEU|UPL
IFEU,US3-30Yr US Dollar Swapnote,US3,IFLL|US3
IFEU,USO-5yr US Dollar Swapnote Future,USO,IFLL|USO
IFEU,USP-10yr US Dollar Swapnote Future,USP,IFLL|USP
IFEU,USW-2yr US Dollar Swapnote Future,USW,IFLL|USW
IFEU,VEO-Veolia Environnement (Std Future Cash),VEO,IFLO|VEO
IFEU,VIN-Vinci SA (Std Future Cash),VIN,IFLO|VIN
IFEU,VJ-Eris GBP LIBOR Synthetic 10Y IMM 6M Interest Rate Future,VJ,IFLL|VJ
IFEU,VOY-Vodafone Group plc (Flex Future Cash),VOY,IFLO|VOY
IFEU,VVI-Vivendi SA (Std Future Cash),VVI,IFLO|VVI
IFEU,VWD-Vestas Wind Systems A/S (Flex Future Cash),VWD,IFLO|VWD
IFEU,VY-Eris GBP LIBOR Synthetic 10Y IMM 3M Interest Rate Future,VY,IFLL|VY
IFEU,W-White Sugar Future,W,IFLX|W
IFEU,WER-Weir Group Plc (Flex Future Cash),WER,IFLO|WER
IFEU,WLS-Wolters Kluwer NV (Std Future Cash),WLS,IFLO|WLS
IFEU,WMS-MSCI ACWI NTR Index Future,WMS,IFLL|WMS
IFEU,WOS-Ferguson Plc (Flex Div Adj Future Cash),0Y5,IFLO|0Y5
IFEU,WPY-WPP plc (Flex Future Cash),WPY,IFLO|WPY
IFEU,WTF-CAD WTI Crude Future,WTF,IFEU|WTF
IFEU,WTH-CAD WTI 1st Line Future,WTH,IFEU|WTH
IFEU,WVY-Red Electrica Corporacion SA (Flex Future Cash),WVY,IFLO|WVY
IFEU,XEY-Sodexo SA (Flex Future Cash),XEY,IFLO|XEY
IFEU,XGY-SKF B (Flex Future Cash),XGY,IFLO|XGY
IFEU,XZ-FTSE 100 Dividend Index - RDSA Withholding Future,XZ,IFLL|XZ
IFEU,Y2-FTSE 250 Index Future (GBP 2),Y2,IFLL|Y2
IFEU,YAX-AEX Index Option  (Synthetic Underlying),YAX,IFLO|YAX
IFEU,YCC-CAC 40 Index Option  (Synthetic Underlying),YCC,IFLO|YCC
IFEU,YFS-FTSE 250 Index 2GBP Option (Synthetic Underlying),YFS,IFLO|YFS
IFEU,YQY-Kuehne & Nagel International AG (Flex Future Cash),YQY,IFLO|YQY
IFEU,YZ-FTSE 100 Declared Dividend Index Futures,YZ,IFLL|YZ
IFEU,Z-FTSE 100 (New Style) Index Future,Z,IFLL|Z
IFEU,ZAX-AEX Index Future,ZAX,IFLL|ZAX
IFEU,ZBL-BEL 20 Index Future,ZBL,IFLL|ZBL
IFEU,ZCC-CAC 40 Index Future,ZCC,IFLL|ZCC
IFEU,ZPS-PSI 20 Index Future,ZPS,IFLL|ZPS
IFEU,ZTR-FTSE 100 Total Return (Declared Dividend) Index Future,ZTR,IFLL|ZTR
